Email,TicketCategory,DaysToResolve,Escalated
alyssa.day@company.com,Comp Inquiry,9,1
alyssa.day@company.com,Policy Question,1,0
alyssa.day@company.com,PTO Request,0,0
alyssa.day@company.com,IT Access,0,0
alyssa.day@company.com,Payroll,6,1
alyssa.day@company.com,Payroll,8,0
alyssa.day@company.com,IT Access,1,1
joel.williams@company.com,Payroll,1,0
joel.williams@company.com,Manager Escalation,11,0
joel.williams@company.com,Policy Question,2,0
joel.williams@company.com,Comp Inquiry,9,0
joel.williams@company.com,Payroll,0,0
joel.williams@company.com,Payroll,5,1
jamie.walton@company.com,PTO Request,3,0
jamie.walton@company.com,PTO Request,2,0
jamie.walton@company.com,Manager Escalation,1,0
jamie.walton@company.com,Policy Question,0,1
jamie.walton@company.com,Comp Inquiry,13,0
darlene.miller@company.com,Policy Question,4,0
darlene.miller@company.com,Payroll,0,0
joshua.cooke@company.com,Comp Inquiry,2,0
joshua.cooke@company.com,IT Access,1,0
joshua.cooke@company.com,Policy Question,2,0
joshua.cooke@company.com,Manager Escalation,8,0
joshua.cooke@company.com,Manager Escalation,0,1
matthew.harrington@company.com,PTO Request,0,0
matthew.harrington@company.com,Manager Escalation,3,0
matthew.harrington@company.com,Benefits,0,0
nicole.herring@company.com,Manager Escalation,5,0
nicole.herring@company.com,PTO Request,11,0
nicole.herring@company.com,Manager Escalation,1,0
alex.hernandez@company.com,Benefits,3,0
alex.hernandez@company.com,Comp Inquiry,2,0
alex.hernandez@company.com,Manager Escalation,7,0
alex.hernandez@company.com,IT Access,2,0
alex.hernandez@company.com,Benefits,5,0
alex.hernandez@company.com,Payroll,4,0
alex.hernandez@company.com,Comp Inquiry,0,0
michael.elliott@company.com,IT Access,4,0
michael.elliott@company.com,Policy Question,5,0
michael.elliott@company.com,Payroll,5,0
michael.elliott@company.com,IT Access,7,1
michael.elliott@company.com,Policy Question,7,0
michael.wang@company.com,Benefits,0,0
lawrence.adkins@company.com,IT Access,0,0
lawrence.adkins@company.com,Payroll,1,0
lawrence.adkins@company.com,Policy Question,3,1
lawrence.adkins@company.com,Payroll,1,1
lawrence.adkins@company.com,IT Access,6,0
lawrence.adkins@company.com,Benefits,3,0
robert.oconnell@company.com,Manager Escalation,5,0
robert.oconnell@company.com,Payroll,3,0
alexander.collins@company.com,Comp Inquiry,0,0
alexander.collins@company.com,PTO Request,3,0
alexander.collins@company.com,PTO Request,0,1
alexander.collins@company.com,IT Access,0,0
tina.sanders@company.com,Benefits,0,0
tina.sanders@company.com,Benefits,0,0
tina.sanders@company.com,Benefits,0,0
angela.vaughn@company.com,Benefits,3,0
angela.vaughn@company.com,IT Access,0,0
angela.vaughn@company.com,IT Access,11,0
angela.vaughn@company.com,Manager Escalation,0,0
angela.vaughn@company.com,Payroll,0,0
lindsay.martinez@company.com,Policy Question,3,0
lindsay.martinez@company.com,IT Access,5,0
lindsay.martinez@company.com,Policy Question,5,0
lindsay.martinez@company.com,Manager Escalation,1,0
lindsay.martinez@company.com,Policy Question,3,1
dr.patterson@company.com,IT Access,0,1
dr.patterson@company.com,Payroll,0,0
jonathan.peterson@company.com,Policy Question,2,0
jonathan.peterson@company.com,Manager Escalation,2,1
jonathan.peterson@company.com,Comp Inquiry,3,0
jonathan.peterson@company.com,Payroll,8,0
jonathan.peterson@company.com,PTO Request,1,1
jonathan.peterson@company.com,Payroll,3,0
jonathan.peterson@company.com,Benefits,0,0
jonathan.peterson@company.com,Policy Question,0,0
samantha.garcia@company.com,PTO Request,2,0
samantha.garcia@company.com,PTO Request,2,1
samantha.garcia@company.com,IT Access,6,0
samantha.garcia@company.com,Payroll,11,0
samantha.garcia@company.com,Policy Question,1,0
samantha.garcia@company.com,Payroll,0,1
samantha.garcia@company.com,Policy Question,11,0
madison.poole@company.com,PTO Request,0,0
madison.poole@company.com,IT Access,4,1
madison.poole@company.com,Benefits,3,0
jessica.gross@company.com,IT Access,1,1
jessica.gross@company.com,Benefits,4,0
jessica.gross@company.com,Benefits,1,0
jessica.gross@company.com,Policy Question,0,0
jessica.gross@company.com,Manager Escalation,1,0
jessica.gross@company.com,Benefits,6,0
jessica.gross@company.com,Comp Inquiry,7,1
jessica.gross@company.com,Payroll,4,0
jessica.gross@company.com,IT Access,0,0
jessica.gross@company.com,Policy Question,9,0
jessica.gross@company.com,PTO Request,2,1
jessica.gross@company.com,Manager Escalation,2,0
jessica.gross@company.com,IT Access,5,1
debra.morton@company.com,Payroll,0,1
debra.morton@company.com,Manager Escalation,0,0
debra.morton@company.com,Policy Question,2,0
debra.morton@company.com,IT Access,4,0
debra.morton@company.com,IT Access,1,1
karen.graham@company.com,Manager Escalation,2,0
karen.graham@company.com,Policy Question,2,0
karen.graham@company.com,PTO Request,0,0
karen.graham@company.com,Comp Inquiry,6,0
karen.graham@company.com,Comp Inquiry,4,0
debra.christian@company.com,Payroll,1,0
debra.christian@company.com,IT Access,1,0
debra.christian@company.com,PTO Request,2,0
debra.christian@company.com,Manager Escalation,1,0
angelica.keith@company.com,Policy Question,6,0
angelica.keith@company.com,IT Access,10,0
angelica.keith@company.com,Comp Inquiry,3,0
angelica.keith@company.com,Manager Escalation,1,0
john.bishop@company.com,Manager Escalation,0,0
john.bishop@company.com,Comp Inquiry,2,0
john.bishop@company.com,Policy Question,0,0
john.bishop@company.com,Payroll,9,0
john.bishop@company.com,Payroll,1,1
john.bishop@company.com,Comp Inquiry,3,0
john.bishop@company.com,PTO Request,4,0
john.bishop@company.com,Policy Question,1,1
john.bishop@company.com,Benefits,3,0
allen.rosales@company.com,Policy Question,0,0
allen.rosales@company.com,PTO Request,1,1
allen.rosales@company.com,Policy Question,0,0
allen.rosales@company.com,Comp Inquiry,1,0
allen.rosales@company.com,Payroll,1,0
daniel.salinas@company.com,IT Access,0,0
daniel.salinas@company.com,Payroll,10,0
daniel.salinas@company.com,IT Access,2,0
spencer.haynes@company.com,Manager Escalation,3,1
spencer.haynes@company.com,Manager Escalation,9,0
spencer.haynes@company.com,Policy Question,1,0
adam.vaughan@company.com,PTO Request,3,0
adam.vaughan@company.com,Comp Inquiry,1,1
adam.vaughan@company.com,Benefits,5,1
melissa.brewer@company.com,Payroll,0,0
ricky.ii@company.com,Payroll,1,0
ricky.ii@company.com,Policy Question,3,0
ricky.ii@company.com,PTO Request,1,1
ricky.ii@company.com,Manager Escalation,4,0
ricky.ii@company.com,Comp Inquiry,0,0
ricky.ii@company.com,PTO Request,2,1
elizabeth.perkins@company.com,PTO Request,2,0
elizabeth.perkins@company.com,PTO Request,2,1
elizabeth.perkins@company.com,Payroll,4,0
joseph.coleman@company.com,Payroll,4,0
joseph.coleman@company.com,Benefits,3,0
joseph.coleman@company.com,Comp Inquiry,0,0
joseph.coleman@company.com,PTO Request,0,0
erin.warner@company.com,Benefits,0,0
erin.warner@company.com,Policy Question,1,0
david.martinez@company.com,IT Access,8,0
david.martinez@company.com,Benefits,2,0
david.martinez@company.com,Policy Question,6,0
david.martinez@company.com,PTO Request,2,0
david.martinez@company.com,Manager Escalation,1,0
bryan.herrera@company.com,IT Access,8,0
cathy.robinson@company.com,IT Access,4,1
cathy.robinson@company.com,IT Access,5,0
cathy.robinson@company.com,Policy Question,3,0
cathy.robinson@company.com,IT Access,2,0
cathy.robinson@company.com,Benefits,3,0
cathy.robinson@company.com,Comp Inquiry,0,1
cathy.robinson@company.com,IT Access,0,0
dr.warren@company.com,Benefits,1,0
dr.warren@company.com,Benefits,4,0
dr.warren@company.com,Policy Question,0,0
dr.warren@company.com,Policy Question,2,0
dr.warren@company.com,Policy Question,2,0
dr.warren@company.com,Benefits,1,0
dr.warren@company.com,Policy Question,2,0
brian.lee@company.com,IT Access,5,0
brian.lee@company.com,Benefits,3,1
brian.lee@company.com,IT Access,1,0
brian.lee@company.com,Policy Question,2,0
brian.lee@company.com,PTO Request,2,0
brian.lee@company.com,PTO Request,0,0
christopher.smith@company.com,Payroll,0,0
christopher.smith@company.com,Manager Escalation,0,0
denise.mccann@company.com,IT Access,1,0
denise.mccann@company.com,Payroll,1,0
denise.mccann@company.com,IT Access,6,0
denise.mccann@company.com,PTO Request,7,1
denise.mccann@company.com,IT Access,3,0
denise.mccann@company.com,Benefits,8,1
melissa.martinez@company.com,PTO Request,4,1
melissa.martinez@company.com,IT Access,5,0
melissa.martinez@company.com,Payroll,0,0
melissa.martinez@company.com,Comp Inquiry,3,0
katherine.salas@company.com,Manager Escalation,3,0
katherine.salas@company.com,Benefits,1,0
katherine.salas@company.com,PTO Request,0,0
julie.alexander@company.com,PTO Request,0,0
julie.alexander@company.com,Comp Inquiry,0,0
julie.alexander@company.com,IT Access,2,1
julie.alexander@company.com,Payroll,1,0
julie.alexander@company.com,Policy Question,3,0
julie.alexander@company.com,Benefits,0,0
anthony.everett@company.com,Payroll,2,1
anthony.everett@company.com,Comp Inquiry,0,0
anthony.everett@company.com,Comp Inquiry,0,0
anthony.everett@company.com,Policy Question,0,0
rodney.morales@company.com,Payroll,5,0
mark.brown@company.com,IT Access,1,0
mark.brown@company.com,PTO Request,2,0
mark.brown@company.com,Payroll,6,0
mark.brown@company.com,Manager Escalation,1,0
mark.brown@company.com,Benefits,6,0
mark.brown@company.com,PTO Request,1,0
mark.brown@company.com,IT Access,5,0
mark.brown@company.com,Payroll,0,0
mark.brown@company.com,Manager Escalation,13,0
mark.brown@company.com,Manager Escalation,2,0
justin.torres@company.com,PTO Request,1,0
justin.torres@company.com,Policy Question,3,0
justin.torres@company.com,Policy Question,1,0
bailey.dds@company.com,Payroll,2,0
bailey.dds@company.com,Benefits,4,0
bailey.dds@company.com,Comp Inquiry,3,0
bailey.dds@company.com,Policy Question,3,0
courtney.mills@company.com,IT Access,1,0
courtney.mills@company.com,Comp Inquiry,2,0
jeremy.dalton@company.com,Policy Question,0,0
jeremy.dalton@company.com,Benefits,1,1
jeremy.dalton@company.com,IT Access,4,0
jeremy.dalton@company.com,Benefits,3,0
jeremy.dalton@company.com,Benefits,1,1
jeremy.dalton@company.com,Payroll,0,0
elizabeth.dds@company.com,IT Access,1,0
elizabeth.dds@company.com,Policy Question,2,0
elizabeth.dds@company.com,Comp Inquiry,4,0
elizabeth.dds@company.com,Comp Inquiry,12,0
theresa.clark@company.com,PTO Request,0,1
theresa.clark@company.com,Policy Question,5,0
theresa.clark@company.com,PTO Request,3,0
theresa.clark@company.com,PTO Request,6,0
matthew.moore@company.com,IT Access,7,1
matthew.moore@company.com,Policy Question,4,0
matthew.moore@company.com,Manager Escalation,1,0
matthew.moore@company.com,Manager Escalation,1,1
matthew.moore@company.com,Policy Question,1,0
matthew.moore@company.com,Policy Question,0,0
matthew.moore@company.com,Manager Escalation,0,0
benjamin.smith@company.com,Comp Inquiry,2,0
benjamin.smith@company.com,Policy Question,2,1
benjamin.smith@company.com,Benefits,1,0
kirk.carter@company.com,Comp Inquiry,7,1
kirk.carter@company.com,Comp Inquiry,2,0
kirk.carter@company.com,Manager Escalation,16,1
kirk.carter@company.com,IT Access,5,0
kirk.carter@company.com,PTO Request,2,0
michael.warner@company.com,Manager Escalation,0,0
michael.warner@company.com,Payroll,3,0
michael.warner@company.com,Policy Question,4,0
michael.warner@company.com,Payroll,0,0
michael.warner@company.com,PTO Request,2,0
michael.bradshaw@company.com,Policy Question,3,0
michael.bradshaw@company.com,PTO Request,3,1
michael.bradshaw@company.com,IT Access,2,0
lori.guerrero@company.com,Manager Escalation,1,0
lori.guerrero@company.com,IT Access,6,1
lori.guerrero@company.com,PTO Request,2,0
lori.guerrero@company.com,Policy Question,6,0
lori.guerrero@company.com,Manager Escalation,4,1
lori.guerrero@company.com,Payroll,17,0
lori.guerrero@company.com,Benefits,3,0
jessica.stephens@company.com,Manager Escalation,11,0
jessica.stephens@company.com,Benefits,8,0
jessica.stephens@company.com,Policy Question,4,0
jessica.stephens@company.com,Benefits,0,0
susan.serrano@company.com,IT Access,1,0
christopher.parker@company.com,Comp Inquiry,4,0
christopher.parker@company.com,Manager Escalation,0,0
christopher.parker@company.com,Comp Inquiry,1,0
laura.roberts@company.com,IT Access,0,0
laura.roberts@company.com,Comp Inquiry,12,0
michael.lyons@company.com,PTO Request,4,0
michael.lyons@company.com,Policy Question,0,0
michael.lyons@company.com,Comp Inquiry,0,0
michael.lyons@company.com,Comp Inquiry,1,0
kathryn.snyder@company.com,Payroll,2,0
kathryn.snyder@company.com,Payroll,5,0
andrew.reynolds@company.com,Policy Question,2,0
andrew.reynolds@company.com,Payroll,2,0
andrew.reynolds@company.com,Policy Question,3,0
andrew.reynolds@company.com,Benefits,0,0
david.davis@company.com,IT Access,2,0
david.davis@company.com,Policy Question,0,0
david.davis@company.com,IT Access,0,0
david.davis@company.com,Policy Question,0,0
david.davis@company.com,PTO Request,2,0
david.davis@company.com,Comp Inquiry,2,0
david.davis@company.com,PTO Request,0,1
david.davis@company.com,Policy Question,1,0
david.davis@company.com,Manager Escalation,4,0
sara.johnston@company.com,PTO Request,2,0
yvonne.chambers@company.com,IT Access,4,0
yvonne.chambers@company.com,Payroll,2,0
yvonne.chambers@company.com,Benefits,0,1
yvonne.chambers@company.com,Comp Inquiry,1,0
andrew.avila@company.com,Payroll,3,1
andrew.avila@company.com,Benefits,1,0
andrew.avila@company.com,Manager Escalation,3,0
andrew.avila@company.com,Comp Inquiry,3,0
andrew.avila@company.com,Comp Inquiry,7,0
andrew.avila@company.com,Comp Inquiry,0,0
andrew.avila@company.com,PTO Request,2,0
matthew.moon@company.com,Benefits,0,0
matthew.moon@company.com,IT Access,3,0
kevin.walters@company.com,Policy Question,2,0
kevin.walters@company.com,Payroll,0,0
kevin.walters@company.com,Manager Escalation,5,1
kevin.walters@company.com,PTO Request,0,0
kevin.walters@company.com,Policy Question,2,0
brandon.md@company.com,Policy Question,1,0
brandon.md@company.com,Comp Inquiry,0,0
shannon.rivera@company.com,Payroll,3,0
shannon.rivera@company.com,PTO Request,4,0
shannon.rivera@company.com,PTO Request,0,0
shannon.rivera@company.com,Payroll,0,1
shannon.rivera@company.com,Payroll,8,0
shannon.rivera@company.com,Benefits,7,0
shannon.rivera@company.com,Payroll,0,0
shannon.rivera@company.com,Comp Inquiry,0,1
shannon.rivera@company.com,Payroll,7,0
krista.gibson@company.com,Manager Escalation,0,1
krista.gibson@company.com,Payroll,0,0
krista.gibson@company.com,Manager Escalation,0,0
krista.gibson@company.com,Comp Inquiry,6,1
frank.cordova@company.com,Payroll,3,1
frank.cordova@company.com,Manager Escalation,1,0
frank.cordova@company.com,PTO Request,0,0
jose.travis@company.com,Comp Inquiry,1,0
jose.travis@company.com,Payroll,1,0
jose.travis@company.com,Policy Question,1,0
kimberly.gutierrez@company.com,Comp Inquiry,0,0
kimberly.gutierrez@company.com,Benefits,2,0
kimberly.gutierrez@company.com,Policy Question,11,0
kimberly.gutierrez@company.com,Payroll,6,0
kimberly.gutierrez@company.com,IT Access,2,1
kimberly.gutierrez@company.com,IT Access,0,0
kimberly.gutierrez@company.com,Policy Question,4,0
kimberly.gutierrez@company.com,Manager Escalation,5,1
isaiah.avila@company.com,Comp Inquiry,0,0
isaiah.avila@company.com,Payroll,3,0
olivia.harris@company.com,Comp Inquiry,3,1
olivia.harris@company.com,Comp Inquiry,5,0
tanya.kim@company.com,Payroll,1,1
tanya.kim@company.com,Policy Question,0,0
tanya.kim@company.com,Manager Escalation,2,0
tanya.kim@company.com,Manager Escalation,1,0
tanya.kim@company.com,Policy Question,0,0
barbara.dudley@company.com,Comp Inquiry,1,0
barbara.dudley@company.com,PTO Request,3,0
cynthia.moore@company.com,Policy Question,1,0
cynthia.moore@company.com,Benefits,5,0
cynthia.moore@company.com,Manager Escalation,1,1
cynthia.moore@company.com,Benefits,0,0
cynthia.moore@company.com,Manager Escalation,2,0
cynthia.moore@company.com,Manager Escalation,0,0
cynthia.moore@company.com,IT Access,2,0
cynthia.moore@company.com,PTO Request,0,0
kristen.davis@company.com,Comp Inquiry,3,1
kristen.davis@company.com,Manager Escalation,5,0
susan.md@company.com,PTO Request,2,0
susan.md@company.com,Manager Escalation,1,0
susan.md@company.com,PTO Request,0,0
susan.md@company.com,PTO Request,8,0
kathleen.moran@company.com,Benefits,2,0
kathleen.moran@company.com,Policy Question,2,0
kathleen.moran@company.com,Policy Question,11,1
kathleen.moran@company.com,IT Access,0,0
kathleen.moran@company.com,PTO Request,5,0
kathleen.moran@company.com,Payroll,1,0
denise.davenport@company.com,Comp Inquiry,1,0
denise.davenport@company.com,Policy Question,8,0
denise.davenport@company.com,Policy Question,6,0
mrs.reyes@company.com,PTO Request,0,0
mrs.reyes@company.com,PTO Request,0,0
mrs.reyes@company.com,Benefits,0,0
mrs.reyes@company.com,Manager Escalation,8,0
mrs.reyes@company.com,Payroll,0,1
mrs.reyes@company.com,IT Access,0,1
mrs.reyes@company.com,Policy Question,0,0
mrs.reyes@company.com,Benefits,5,0
katie.suarez@company.com,PTO Request,2,0
katie.suarez@company.com,Policy Question,2,0
katie.suarez@company.com,Comp Inquiry,1,0
katie.suarez@company.com,IT Access,1,0
katie.suarez@company.com,Payroll,0,0
katie.suarez@company.com,IT Access,5,1
desiree.tyler@company.com,Manager Escalation,2,0
timothy.romero@company.com,Comp Inquiry,2,0
timothy.romero@company.com,Benefits,0,0
timothy.romero@company.com,Comp Inquiry,0,0
timothy.romero@company.com,PTO Request,1,0
timothy.romero@company.com,Benefits,0,0
timothy.romero@company.com,Manager Escalation,1,0
diane.evans@company.com,Policy Question,1,0
diane.evans@company.com,Comp Inquiry,4,0
diane.evans@company.com,IT Access,0,0
